x1,x2,x3
-0.17657320597647433,-120.19087410107856,119.79004923222259
0.1029841519407093,-119.93582855158641,120.03949649257864
-0.13745234512921548,-120.14978318644748,119.82878952171927
-0.03849363904368652,-120.05916445110779,119.91617014691606
0.41733176646250053,-119.64426221999257,120.32983213397783
0.309921162770768,-119.74864254081064,120.22607295014835
0.3667064627384383,-119.69724007106963,120.27213563251478
0.35143672467553566,-119.70539474191382,120.26478857782452
0.10862923193800463,-119.92864655957898,120.04579963506752
0.37930523634161917,-119.68135539254236,120.29268522678043
0.3556006865709418,-119.70141902375943,120.27316850603465
0.3682004654037633,-119.69150773028447,120.27499473466801
0.37502706766885285,-119.68968802082,120.27876331961173
0.27992884323657624,-119.77324396022208,120.19691350481557
0.009132667929836191,-120.0171624299681,119.96175741403917
0.31692013355387155,-119.74065302072998,120.2337044671511
0.3079033503007964,-119.74474487397798,120.2259874767932
0.294074463054466,-119.75961973508791,120.21625902898727
0.27859372221260514,-119.77166778620926,120.207987218162
0.26192808250873734,-119.79584676821776,120.18473564162824
0.2664867996079686,-119.7858068432845,120.19017114184788
0.2891368781232818,-119.75908656655223,120.21706072474808
0.2923679820617614,-119.75903349033288,120.21696827870393
0.15811474819285287,-119.8786471965795,120.09467608410823
0.171814660744382,-119.86657932046253,120.10834626274628
0.16704246907409573,-119.87201235797343,120.10114031581891
-0.17233500354510142,-120.17727313971193,119.79413401174364
-0.03710629614799996,-120.06022555225456,119.91416963866064
0.10619331274450872,-119.9305057889407,120.04012469533352
0.20311639581383248,-119.84070001302788,120.13120948756556
-0.13025825540243208,-120.13871085598922,119.83757704639146
-0.24383156303143586,-120.24162011884465,119.73515091264727
0.08440167611241894,-119.94514499442262,120.03420535580237
0.057803485052387686,-119.97369265326628,120.00192733081614
-0.16276392171239265,-120.16543568182769,119.81759573706893
0.17336549797706668,-119.86273998073695,120.10268889178322
0.09394296991452362,-119.9373240460099,120.03716966866413
0.10417374981101633,-119.9347792162745,120.04017933151763
0.08678262022238635,-119.94650678163076,120.02722340102787
0.05398076143017645,-119.96810435056082,120.00595984224776
0.017955984611997933,-120.00763692522992,119.9628458552911
0.030762517743362135,-119.99575655002364,119.97598203562843
-0.002361940934713386,-120.01728415896872,119.948394046209
-0.02881580623526118,-120.0516961092016,119.92867009784759
-0.038096574557040595,-120.04844070413456,119.92372704040712
-0.03903122215270643,-120.0523538798446,119.91895822620732
-0.06706892357631596,-120.08063986709368,119.90107052632136
-0.08537654040125146,-120.08724349302936,119.87980295865783
-0.13483789121275638,-120.14000798137386,119.84665971191637
-0.13109466057861202,-120.13435029085721,119.84023761249425
-0.14704733339033987,-120.1458603744098,119.83131488311618
-0.15603528154004886,-120.15161406493,119.82043580765988
-0.15243411758412176,-120.1507210019149,119.81333634388075
-0.21959586719636187,-120.21030019041449,119.75906415869781
-0.21393421447799235,-120.20233936124407,119.77296765882747
-0.25097371553007713,-120.24652001010283,119.7306270209055
-0.239590082183868,-120.2276994697701,119.74263362277493
-0.27049989268205343,-120.25242354297677,119.72435887101841
-0.2597899441106606,-120.25150838936602,119.72310229021875
-0.33552823650504343,-120.31114961812312,119.6539443505003
-0.33776250574466415,-120.32670321179681,119.64756551596041
-0.3364721447907146,-120.31538490943835,119.64957546706901
-0.3694824697533298,-120.35029054631029,119.63609423509588
-0.38861271813446246,-120.3627985886761,119.60958133958445
-0.4088964626757255,-120.39607645254553,119.59729048113265
-0.41973027984507383,-120.39185331289357,119.575839642964
-0.41613603380276304,-120.39716713211732,119.575292458835
-0.4327827989772565,-120.40947722184512,119.5595309360094
-0.4364059063682531,-120.4092589464371,119.56046470750293
-0.46528734548301365,-120.4376618617181,119.53582247309315
-0.48225349807740325,-120.4558858312243,119.50956235122429
-0.4372586400055906,-120.41443000551959,119.55290100902376
-0.4722836804960533,-120.44762843723505,119.51449388571253
-0.4591267985621443,-120.42832284838721,119.52793641687865
-0.48386628833974243,-120.45175612427185,119.51255152141935
-0.5031188557895105,-120.47589151827513,119.48850808394808
-0.499994855298063,-120.47215239310496,119.4874056314773
-0.4842526894542588,-120.47227820632955,119.50622957136251
-0.49683095510659675,-120.47773093867065,119.48433443503943
-0.5050867064100142,-120.49037989132921,119.47837557601267
-0.5069858254618014,-120.48433062361245,119.48599227134315
-0.5104762129665018,-120.48947700346005,119.4818949177417
-0.5226171595154798,-120.5063234409108,119.47012818102785
-0.5190075674442087,-120.49662081489956,119.47467972402887
-0.5266590811080445,-120.49680841392389,119.46060844867449
-0.5237419069023193,-120.49759578697358,119.4812547222201
-0.532953321632907,-120.50947376378572,119.4557936617305
-0.5455679592674382,-120.51437111213055,119.45139952712846
-0.545662555557505,-120.52596565997298,119.44516215564879
-0.5572554605044582,-120.53581669755657,119.44419491992271
-0.5252058458092506,-120.50810506779071,119.46654248387954
-0.5469303893650473,-120.52036875928799,119.45395590906844
-0.5376253925559409,-120.51432762947721,119.47030569163512
-0.545282160189532,-120.52439453585004,119.45156995475841
-0.5427409925921249,-120.52051197784814,119.46406427557388
-0.556014407019326,-120.53302815763891,119.4368643653037
-0.5420477860220946,-120.51865281574047,119.44085859817199
-0.5485255083594198,-120.52863811618487,119.44652392951284
-0.5559474524504238,-120.52943351765576,119.44253587114619
-0.5357794716461339,-120.51827164633987,119.45608060979849
-0.5356792224182336,-120.51889093036492,119.45405122934724
-0.551214859648034,-120.51977008801147,119.45331477145925
-0.5419976140225249,-120.52173967732288,119.44932410047596
-0.5381696882570748,-120.51317519021845,119.44987217277358
-0.5581630208256598,-120.53056092766529,119.4460510885627
-0.533125623116223,-120.5061105104293,119.47206738005539
-0.5438984252417025,-120.50678629103267,119.45703521299953
-0.5272634813312701,-120.49353389299544,119.4830369745634
-0.511523028821718,-120.47552778125261,119.4957152523393
-0.5082814955303292,-120.47298693428743,119.49073131892895
-0.5215134414387298,-120.48571785318808,119.48259664674319
-0.5210073708617939,-120.48475971878327,119.48715776082962
-0.5261638658208845,-120.49847399849428,119.4799422001583
-0.47203179773340287,-120.44182359457618,119.53773155009307
-0.48028347468606347,-120.44810170057133,119.52977236405064
-0.48386169395630074,-120.45196343430068,119.52792469867921
-0.4909292426825311,-120.46514786089426,119.52387216850735
-0.4918565951871513,-120.45602686682014,119.52443077055854
-0.48927437953287645,-120.45401245868865,119.53012218650123
-0.44198038826766956,-120.41862497762936,119.5705592395988
-0.4382820006167715,-120.41416891826678,119.572135718897
-0.43843853577183795,-120.41225367344576,119.57451613989869
-0.4325301104181782,-120.41437215609912,119.5769372560091
-0.4425239317780344,-120.41975287410763,119.56332798423455
-0.4329379072859398,-120.4148937298596,119.57415276423883
